"Hostname","AgentId","Groups","uuid","platform","distro","os","ip","status","agent_version","core_version","linked_on","last_connect","last_scanned","LastConnectUtc","LastScannedUtc","health_state_name"
"RMTLT13373","676986606","AIGI-Workstation","54c17c87-21fc-433a-8ee8-0dd6d264869e","WINDOWS","win-x86-64",,"10.119.111.158","on",,"11.1.2","1774328921","1776797242","1776797245","4/21/2026 6:47:22 PM","4/21/2026 6:47:25 PM","HEALTHY"
"RMTLT13374","675785225","AIGI-Workstation","25566dcc-8502-48e7-9f81-f1fcffaaa01a","WINDOWS","win-x86-64",,"10.234.8.62","on",,"11.1.2","1772600416","1776796768","1776797262","4/21/2026 6:39:28 PM","4/21/2026 6:47:42 PM","HEALTHY"
"RMTLT13376","655578497","AIGI-Workstation","cbeef8ff-62e0-4296-a1c6-9e79d3d8b416","WINDOWS","win-x86-64",,"10.24.9.103","on",,"11.1.2","1749713333","1776797203","1776797209","4/21/2026 6:46:43 PM","4/21/2026 6:46:49 PM","HEALTHY"
"RMTLT13379","676996815","AIGI-Workstation","dc882074-ab9c-495e-9843-09376ebaee77","WINDOWS","win-x86-64",,"10.234.11.30","on",,"11.1.2","1774342716","1776796689","1776797128","4/21/2026 6:38:09 PM","4/21/2026 6:45:28 PM","HEALTHY"
"RMTLT13391","677549556","AIGI-Workstation","04f0a859-bd9c-4f2f-b956-b72ffefabf02","WINDOWS","win-x86-64",,"10.234.8.225","off",,"11.1.2","1775071826","1776787794","1776478390","4/21/2026 4:09:54 PM","4/18/2026 2:13:10 AM","HEALTHY"
"RMTLT13412","677041475","AIGI-Workstation","a6d6d09e-35a2-410e-a202-2792be6d7a6d","WINDOWS","win-x86-64",,"10.24.14.164","on",,"11.1.2","1774387027","1776796760","1776796763","4/21/2026 6:39:20 PM","4/21/2026 6:39:23 PM","HEALTHY"
"RMTLT13413","658057455","AIGI-Workstation","ab06c755-4e5f-4d59-8c99-62a16a032a56","WINDOWS","win-x86-64",,"10.234.8.168","on",,"11.1.2","1751892936","1776796709","1776796711","4/21/2026 6:38:29 PM","4/21/2026 6:38:31 PM","HEALTHY"
"RMTLT13418","677192795","AIGI-Workstation","841084b9-7fc2-4b6a-8231-256dfd455501","WINDOWS","win-x86-64",,"10.234.11.162","on",,"11.1.2","1774558531","1776797252","1776797254","4/21/2026 6:47:32 PM","4/21/2026 6:47:34 PM","HEALTHY"
"RMTLT13433","677009371","AIGI-Workstation","16e4f197-29be-4011-9c5f-63c9d10114e2","WINDOWS","win-x86-64",,"10.137.10.132","on",,"11.1.2","1774355945","1776797023","1776797024","4/21/2026 6:43:43 PM","4/21/2026 6:43:44 PM","HEALTHY"
"RMTLT13438","676994654","AIGI-Workstation","02930f28-8f9a-4dc3-907e-9fd24272592c","WINDOWS","win-x86-64",,"10.234.15.119","on",,"11.1.2","1774339350","1776796676","1776796678","4/21/2026 6:37:56 PM","4/21/2026 6:37:58 PM","HEALTHY"
"RMTLT13445","676987428","AIGI-Workstation","8fc38c52-7e42-4eb8-bd3d-82acd1d89b5a","WINDOWS","win-x86-64",,"10.24.15.110","on",,"11.1.2","1774329999","1776796636","1776796639","4/21/2026 6:37:16 PM","4/21/2026 6:37:19 PM","HEALTHY"
"RMTLT13453","676141748","AIGI-Workstation","65282b29-bd09-4089-8c48-38df1ff16343","WINDOWS","win-x86-64",,"10.234.8.48","on",,"11.1.2","1773146753","1776796560","1776796563","4/21/2026 6:36:00 PM","4/21/2026 6:36:03 PM","HEALTHY"
"RMTLT13465","676985120","AIGI-Workstation","6a78d636-7e8d-4b9e-9695-4c284e58be99","WINDOWS","win-x86-64",,"10.10.109.156","on",,"11.1.2","1774327003","1776797786","1776797788","4/21/2026 6:56:26 PM","4/21/2026 6:56:28 PM","HEALTHY"
"RMTLT13483","676988557","AIGI-Workstation","383834f2-a6ee-4714-9fcd-92bf5fa894f0","WINDOWS","win-x86-64",,"10.234.14.56","on",,"11.1.2","1774332062","1776797254","1776737957","4/21/2026 6:47:34 PM","4/21/2026 2:19:17 AM","HEALTHY"
"RMTLT13488","677010248","AIGI-Workstation","6f744958-4032-4c3a-9d71-7c708b61fd87","WINDOWS","win-x86-64",,"10.234.14.189","on",,"11.1.2","1774356823","1776797936","1776797939","4/21/2026 6:58:56 PM","4/21/2026 6:58:59 PM","HEALTHY"
"RMTLT13496","676986233","AIGI-Workstation","08560bbe-23bc-4b20-a5e0-58786de47181","WINDOWS","win-x86-64",,"10.234.11.83","on",,"11.1.2","1774328530","1776797159","1776797342","4/21/2026 6:45:59 PM","4/21/2026 6:49:02 PM","HEALTHY"
"RMTLT13526","676994211","AIGI-Workstation","0a353557-ba79-4458-a85b-c1b6f9d9b45a","WINDOWS","win-x86-64",,"192.168.40.211","on",,"11.1.2","1774338729","1776796558","1776796560","4/21/2026 6:35:58 PM","4/21/2026 6:36:00 PM","HEALTHY"
"RMTLT13539","676983069","AIGI-Workstation","de73b7d1-a580-4d1b-810d-198995ba20a0","WINDOWS","win-x86-64",,"10.234.12.147","on",,"11.1.2","1774324004","1776796175","1776737966","4/21/2026 6:29:35 PM","4/21/2026 2:19:26 AM","HEALTHY"
"RMTLT13542","678525524","AIGI-Workstation","3cc78738-1d78-4c4f-972e-8d0bcb0b660b","WINDOWS","win-x86-64",,"10.112.10.95","on",,"11.1.2","1776554832","1776797371","1776797372","4/21/2026 6:49:31 PM","4/21/2026 6:49:32 PM","HEALTHY"
"RMTLT13551","676984369","ACS-Workstation","c575777b-5bcd-47e9-9ca1-2be549d96306","WINDOWS","win-x86-64",,"10.234.12.203","on",,"11.1.2","1774325827","1776797810","1776773444","4/21/2026 6:56:50 PM","4/21/2026 12:10:44 PM","HEALTHY"
"RMTLT13558","676989812","AIGI-Workstation","0d1cd8f4-bd9f-42d4-a042-bf15c170cfc2","WINDOWS","win-x86-64",,"10.234.11.175","on",,"11.1.2","1774333715","1776796706","1776796709","4/21/2026 6:38:26 PM","4/21/2026 6:38:29 PM","HEALTHY"
"RMTLT13563","678389195","AIGI-Workstation","f0c860fd-0a21-44ef-abf6-5b592342c77e","WINDOWS","win-x86-64",,"10.234.8.16","on",,"11.1.2","1776345035","1776796000","1776796700","4/21/2026 6:26:40 PM","4/21/2026 6:38:20 PM","HEALTHY"
"RMTLT13567","655936372","AIGI-Workstation","8aadb592-7cd0-475d-a2da-f04b0103a833","WINDOWS","win-x86-64",,"192.168.20.6","on",,"11.1.2","1750080555","1776797193","1776797195","4/21/2026 6:46:33 PM","4/21/2026 6:46:35 PM","HEALTHY"
"RMTLT13570","676983140","AIGI-Workstation","8f4a05c2-e0fe-42b4-a1fd-cd9fae6db39b","WINDOWS","win-x86-64",,"10.234.11.221","on",,"11.1.2","1774324099","1776796902","1776796905","4/21/2026 6:41:42 PM","4/21/2026 6:41:45 PM","HEALTHY"
"RMTLT13573","676983273","AIGI-Workstation","f4ee7f86-33b7-4dd5-a1fe-e83eb53e8fc4","WINDOWS","win-x86-64",,"192.168.20.196","on",,"11.1.2","1774324345","1776798012","1776798014","4/21/2026 7:00:12 PM","4/21/2026 7:00:14 PM","HEALTHY"
"RMTLT13575","676988678","AIGI-Workstation","67005c4e-df26-4106-9b63-59f695b3b804","WINDOWS","win-x86-64",,"10.24.14.104","off",,"11.1.2","1774332147","1776372950","1776364907","4/16/2026 8:55:50 PM","4/16/2026 6:41:47 PM","HEALTHY"
"RMTLT13586","678595524","AIGI-Workstation","a2f2b5df-234a-4026-ba6f-1af73f96e31c","WINDOWS","win-x86-64",,"192.168.1.158","off",,"11.1.2","1776689085","1776735124",,"4/21/2026 1:32:04 AM",,"HEALTHY"
"RMTLT13595","677013723","AIGI-Workstation","283ec05f-d625-4483-bfd9-69ded799cf1a","WINDOWS","win-x86-64",,"10.24.12.226","on",,"11.1.2","1774359632","1776794468","1776796486","4/21/2026 6:01:08 PM","4/21/2026 6:34:46 PM","HEALTHY"
"RMTLT13596","677042726","AIGI-Workstation","d6c23984-8877-4ecf-bd12-4cb04529dc83","WINDOWS","win-x86-64",,"10.234.10.19","on",,"11.1.2","1774388772","1776796818","1776797567","4/21/2026 6:40:18 PM","4/21/2026 6:52:47 PM","HEALTHY"
"RMTLT13602","655575332","AIGI-Workstation","0b3901ca-8503-43d1-8b4a-7154e435b544","WINDOWS","win-x86-64",,"10.24.13.24","on",,"11.1.2","1749711374","1776796771","1776796775","4/21/2026 6:39:31 PM","4/21/2026 6:39:35 PM","HEALTHY"
"RMTLT13603","656778337","AIGI-Workstation","5366b47a-941b-4e20-8780-42dd37ca6918","WINDOWS","win-x86-64",,"10.24.10.13","on",,"11.1.2","1750771216","1776796900","1776796903","4/21/2026 6:41:40 PM","4/21/2026 6:41:43 PM","HEALTHY"
"RMTLT13605","655606536","AIGI-Workstation","1b480f15-cb2f-4047-95ff-9ebfaf84cf20","WINDOWS","win-x86-64",,"10.10.109.231","on",,"11.1.2","1749733263","1776796968","1776796969","4/21/2026 6:42:48 PM","4/21/2026 6:42:49 PM","HEALTHY"
"RMTLT13616","678200718","AIGI-Workstation","fd2053f2-84af-4a77-aec6-dcd27726717f","WINDOWS","win-x86-64",,"10.0.0.7","off",,"11.1.2","1776090801","1776696284",,"4/20/2026 2:44:44 PM",,"HEALTHY"
"RMTLT13624","676990480","AIGI-Workstation","7841a3b7-04af-499c-8fe3-b506124253a7","WINDOWS","win-x86-64",,"10.234.8.71","on",,"11.1.2","1774334524","1776797006","1776797009","4/21/2026 6:43:26 PM","4/21/2026 6:43:29 PM","HEALTHY"
"RMTLT13628","676985133","AIGI-Workstation","92c5a6b5-8fe4-463a-84bf-ea7fbcd88470","WINDOWS","win-x86-64",,"10.234.14.124","on",,"11.1.2","1774327056","1776797177","1776797181","4/21/2026 6:46:17 PM","4/21/2026 6:46:21 PM","HEALTHY"
"RMTLT13635","677591063","AIGI-Workstation","e74dcf11-cfeb-4d6b-aa6c-03f0d8a88990","WINDOWS","win-x86-64",,"10.233.179.224","on",,"11.1.2","1775130839","1776797178","1776797178","4/21/2026 6:46:18 PM","4/21/2026 6:46:18 PM","HEALTHY"
"RMTLT13637","677303883","AIGI-Workstation","3b69569d-5abc-4024-88d7-70ab75b7e07e","WINDOWS","win-x86-64",,"10.24.10.238","off",,"11.1.2","1774727602","1774905543","1774794112","3/30/2026 9:19:03 PM","3/29/2026 2:21:52 PM","HEALTHY"
"RMTLT13641","677025941","AIGI-Workstation","fce23d2e-99b4-4535-8cb9-4c16379b5839","WINDOWS","win-x86-64",,"10.24.10.76","on",,"11.1.2","1774370749","1776797702","1776797705","4/21/2026 6:55:02 PM","4/21/2026 6:55:05 PM","HEALTHY"
"RMTLT13642","677468274","AIGI-Workstation","cb6f41f6-d0d8-4add-ac1f-82f9e04c8ad0","WINDOWS","win-x86-64",,"10.24.11.199","on",,"11.1.2","1774972577","1776797058","1776797063","4/21/2026 6:44:18 PM","4/21/2026 6:44:23 PM","HEALTHY"
"RMTLT13645","655609723","AIGI-Workstation","47ed0af2-b598-4829-9d46-efaf1b190698","WINDOWS","win-x86-64",,"10.132.10.87","on",,"11.1.2","1749735067","1776797919","1776740567","4/21/2026 6:58:39 PM","4/21/2026 3:02:47 AM","HEALTHY"
"RMTLT13646","655577292","AIGI-Workstation","36e1fbd3-b011-4323-941a-96b7bc648afa","WINDOWS","win-x86-64",,"10.234.9.69","on",,"11.1.2","1749712551","1776796252","1776737829","4/21/2026 6:30:52 PM","4/21/2026 2:17:09 AM","HEALTHY"
"RMTLT13648","677334484","AIGI-Workstation","d0a1077f-d1ef-4ffb-a91d-0e9324f11a55","WINDOWS","win-x86-64",,"10.24.9.38","on",,"11.1.2","1774791702","1776797493","1776797496","4/21/2026 6:51:33 PM","4/21/2026 6:51:36 PM","HEALTHY"
"RMTLT13653","676987023","AIGI-Workstation","993a660a-2a65-482b-8389-acc757028c32","WINDOWS","win-x86-64",,"10.233.179.90","on",,"11.1.2","1774329402","1776797569","1776797571","4/21/2026 6:52:49 PM","4/21/2026 6:52:51 PM","HEALTHY"
"RMTLT13659","677524416","AIGI-Workstation","ea5ae949-cd35-49d9-8bad-2fc5e6fc1156","WINDOWS","win-x86-64",,"172.19.1.72","off",,"11.1.2","1775046248","1776787795","1776737241","4/21/2026 4:09:55 PM","4/21/2026 2:07:21 AM","HEALTHY"
"RMTLT13664","677011839","AIGI-Workstation","08a1ed2e-dc87-4617-a2f8-f04d08111cd8","WINDOWS","win-x86-64",,"172.24.1.160","on",,"11.1.2","1774357810","1776797629","1776797632","4/21/2026 6:53:49 PM","4/21/2026 6:53:52 PM","HEALTHY"
"RMTLT13666","656782555","AIGI-Workstation","14e94234-bc04-402c-93e8-86692bc2eb58","WINDOWS","win-x86-64",,"10.234.8.219","on",,"11.1.2","1750773578","1776796483","1776796486","4/21/2026 6:34:43 PM","4/21/2026 6:34:46 PM","HEALTHY"
"RMTLT13678","676988375","AIGI-Workstation","0e5f7ae0-de03-4bba-963c-361b4eb6f120","WINDOWS","win-x86-64",,"10.134.10.125","on",,"11.1.2","1774331766","1776796185","1776737724","4/21/2026 6:29:45 PM","4/21/2026 2:15:24 AM","HEALTHY"
"RMTLT13679","676983436","AIGI-Workstation","5e73d5d8-029e-4fe8-8cea-e7915a89ef14","WINDOWS","win-x86-64",,"10.24.15.250","off",,"11.1.2","1774324553","1776782132","1776738881","4/21/2026 2:35:32 PM","4/21/2026 2:34:41 AM","HEALTHY"
"RMTLT13681","676995012","AIGI-Workstation","ba697b23-9e0f-4ecb-9a82-96ca3054bf2f","WINDOWS","win-x86-64",,"192.168.22.171","off",,"11.1.2","1774339801","1776740880","1776740886","4/21/2026 3:08:00 AM","4/21/2026 3:08:06 AM","HEALTHY"
"RMTLT13714","677018112","AIGI-Workstation","1778390a-a00e-4be9-8bd2-298ef54cf5ef","WINDOWS","win-x86-64",,"10.24.14.52","on",,"11.1.2","1774363814","1776797133","1776797136","4/21/2026 6:45:33 PM","4/21/2026 6:45:36 PM","HEALTHY"
"RMTLT13719","676989878","AIGI-Workstation","ae2a4180-c3ab-4681-8a06-a37cca70d63a","WINDOWS","win-x86-64",,"192.168.1.156","off",,"11.1.2","1774333874","1776735182","1776479174","4/21/2026 1:33:02 AM","4/18/2026 2:26:14 AM","HEALTHY"
"RMTLT13721","676982388","AIGI-Workstation","00790445-e1f1-4f19-bc3e-51e2c8d5629b","WINDOWS","win-x86-64",,"10.234.9.127","on",,"11.1.2","1774323021","1776797599","1776797603","4/21/2026 6:53:19 PM","4/21/2026 6:53:23 PM","HEALTHY"
"RMTLT13731","677004058","AIGI-Workstation","68bda19b-8f36-480d-bf48-2d278f98cf56","WINDOWS","win-x86-64",,"10.234.14.200","on",,"11.1.2","1774350512","1776797174","1776797178","4/21/2026 6:46:14 PM","4/21/2026 6:46:18 PM","HEALTHY"
"RMTLT13737","677012598","AIGI-Workstation","d917be37-2a3f-4c58-9375-f5674244b6f2","WINDOWS","win-x86-64",,"10.234.11.193","on",,"11.1.2","1774358570","1776797117","1776797120","4/21/2026 6:45:17 PM","4/21/2026 6:45:20 PM","HEALTHY"
"RMTLT13740","676987715","AIGI-Workstation","1d3f3d83-94ac-4883-912c-4fbe27811277","WINDOWS","win-x86-64",,"10.234.9.67","on",,"11.1.2","1774330499","1776796748","1776796751","4/21/2026 6:39:08 PM","4/21/2026 6:39:11 PM","HEALTHY"
"RMTLT13741","676978934","AIGI-Workstation","0f9f1254-d64d-463a-877f-bcb693706aed","WINDOWS","win-x86-64",,"10.118.111.231","on",,"11.1.2","1774318086","1776797146","1776797148","4/21/2026 6:45:46 PM","4/21/2026 6:45:48 PM","HEALTHY"
"RMTLT13749","655579214","AIGI-Workstation","60577f3e-d66a-49b1-951e-db8b3c2f7618","WINDOWS","win-x86-64",,"10.234.8.32","on",,"11.1.2","1749713746","1776796573","1776796577","4/21/2026 6:36:13 PM","4/21/2026 6:36:17 PM","HEALTHY"
"RMTLT13750","676982900","AIGI-Workstation","b905c2a3-f38a-40e0-8cb1-fa237cc6db1a","WINDOWS","win-x86-64",,"192.168.254.7","on",,"11.1.2","1774323820","1776796186","1776737727","4/21/2026 6:29:46 PM","4/21/2026 2:15:27 AM","HEALTHY"
"RMTLT13751","676992778","AIGI-Workstation","0ea07730-1423-4ccc-84eb-e76b3427cea8","WINDOWS","win-x86-64",,"10.234.10.42","on",,"11.1.2","1774336844","1776797601","1776797605","4/21/2026 6:53:21 PM","4/21/2026 6:53:25 PM","HEALTHY"
"RMTLT13752","676999392","AIGI-Workstation","e5b19dbf-6b6a-4f3b-bb8b-74e4a7c45360","WINDOWS","win-x86-64",,"192.168.50.235","on",,"11.1.2","1774345475","1776796124","1776767951","4/21/2026 6:28:44 PM","4/21/2026 10:39:11 AM","HEALTHY"
"RMTLT13753","655575391","AIGI-Workstation","e5f32f4d-d0fb-4cc0-9083-9258b4988121","WINDOWS","win-x86-64",,"10.234.9.179","on",,"11.1.2","1749711446","1776796969","1776796972","4/21/2026 6:42:49 PM","4/21/2026 6:42:52 PM","HEALTHY"
"RMTLT13756","676995745","AIGI-Workstation","42060724-9708-45cc-a3ec-6130ceede1b7","WINDOWS","win-x86-64",,"10.0.0.196","on",,"11.1.2","1774341023","1776796817","1776796817","4/21/2026 6:40:17 PM","4/21/2026 6:40:17 PM","HEALTHY"
"RMTLT13757","676980846","AIGI-Workstation","4d3fea3c-c9d0-4b27-89be-2dada9d2e9f5","WINDOWS","win-x86-64",,"192.168.0.3","on",,"11.1.2","1774320929","1776796661","1776796664","4/21/2026 6:37:41 PM","4/21/2026 6:37:44 PM","HEALTHY"
"RMTLT13758","676979849","AIGI-Workstation","50fb5571-3dd3-4b40-8b69-1063a4fb0d00","WINDOWS","win-x86-64",,"10.234.9.71","on",,"11.1.2","1774319452","1776797277","1776797280","4/21/2026 6:47:57 PM","4/21/2026 6:48:00 PM","HEALTHY"
"RMTLT13760","676980930","AIGI-Workstation","d4361042-3584-4c0d-9e55-8e473206d7ad","WINDOWS","win-x86-64",,"10.234.11.183","on",,"11.1.2","1774321140","1776797249","1776797254","4/21/2026 6:47:29 PM","4/21/2026 6:47:34 PM","HEALTHY"
"RMTLT13849","676993678","AIGI-Workstation","0214ac9c-b42d-4f81-98f7-aafad14342d9","WINDOWS","win-x86-64",,"10.234.12.87","on",,"11.1.2","1774337728","1776797064","1776797194","4/21/2026 6:44:24 PM","4/21/2026 6:46:34 PM","HEALTHY"
"RMTLT13851","676985072","AIGI-Workstation","0a3ca1b2-d134-4eb8-9b26-48415fda5949","WINDOWS","win-x86-64",,"10.234.13.189","on",,"11.1.2","1774326930","1776796417","1776737866","4/21/2026 6:33:37 PM","4/21/2026 2:17:46 AM","HEALTHY"
"RMTLT13865","676979297","AIGI-Workstation","5ec7c8cd-34a3-488f-81f0-999e73a21993","WINDOWS","win-x86-64",,"10.24.15.56","on",,"11.1.2","1774318565","1776797579","1776797582","4/21/2026 6:52:59 PM","4/21/2026 6:53:02 PM","HEALTHY"
"RMTLT13867","676997847","AIGI-Workstation","7521697e-e228-4cdf-9d61-19a36643358f","WINDOWS","win-x86-64",,"10.234.8.133","on",,"11.1.2","1774343371","1776797545","1776797548","4/21/2026 6:52:25 PM","4/21/2026 6:52:28 PM","HEALTHY"
"RMTLT13869","676989144","AIGI-Workstation","2cac7d96-1d95-4203-aa3f-81ff0c490929","WINDOWS","win-x86-64",,"192.168.1.94","on",,"11.1.2","1774332775","1776796419","1776742641","4/21/2026 6:33:39 PM","4/21/2026 3:37:21 AM","HEALTHY"
"RMTLT13871","676981431","AIGI-Workstation","9733e356-74e3-481d-9c59-959a3a150c36","WINDOWS","win-x86-64",,"192.168.68.60","on",,"11.1.2","1774321580","1776797726","1776797729","4/21/2026 6:55:26 PM","4/21/2026 6:55:29 PM","HEALTHY"
"RMTLT13872","677009119","AIGI-Workstation","c63c1f05-19d1-4d35-8bbe-1052a421bfdb","WINDOWS","win-x86-64",,"10.234.8.250","on",,"11.1.2","1774355671","1776796483","1776796486","4/21/2026 6:34:43 PM","4/21/2026 6:34:46 PM","HEALTHY"
"RMTLT13889","677818696","AIGI-Workstation","a0535e59-20a2-452e-9ae5-1b604d36a3e1","WINDOWS","win-x86-64",,"10.234.12.50","on",,"11.1.2","1775518802","1776796616","1776796619","4/21/2026 6:36:56 PM","4/21/2026 6:36:59 PM","HEALTHY"
"RMTLT13891","655924432","AIGI-Workstation","b7190f20-273d-48a5-b59f-f39de6ffab40","WINDOWS","win-x86-64",,"192.168.1.68","on",,"11.1.2","1750075234","1776797715","1776797719","4/21/2026 6:55:15 PM","4/21/2026 6:55:19 PM","HEALTHY"
"RMTLT13907","676977508","AIGI-Workstation","e34ab5c0-1081-4dde-b94c-0cd12d901694","WINDOWS","win-x86-64",,"172.17.183.252","on",,"11.1.2","1774315969","1776797898","1776797901","4/21/2026 6:58:18 PM","4/21/2026 6:58:21 PM","HEALTHY"
"RMTLT13908","655576951","AIGI-Workstation","b4cafe34-04d0-4c2d-a89d-0078bdf2211b","WINDOWS","win-x86-64",,"192.168.4.23","off",,"11.1.2","1749712360","1775768117","1773342615","4/9/2026 8:55:17 PM","3/12/2026 7:10:15 PM","HEALTHY"
"RMTLT13931","677008348","ACS-Workstation","83c47f03-f157-4bc7-bd23-f06b8eec30e1","WINDOWS","win-x86-64",,"10.234.14.117","on",,"11.1.2","1774354924","1776793330","1776779745","4/21/2026 5:42:10 PM","4/21/2026 1:55:45 PM","HEALTHY"
"RMTLT13942","677006885","AIGI-Workstation","73dc74aa-e30a-436d-8449-eba30afbe6ae","WINDOWS","win-x86-64",,"10.234.14.136","on",,"11.1.2","1774353714","1776797431","1776797434","4/21/2026 6:50:31 PM","4/21/2026 6:50:34 PM","HEALTHY"
"RMTLT13950","677390768","AIGI-Workstation","91c8a27f-3da2-4f77-9d70-6133bc21c2db","WINDOWS","win-x86-64",,"10.234.15.125","on",,"11.1.2","1774880518","1776796849","1776796853","4/21/2026 6:40:49 PM","4/21/2026 6:40:53 PM","HEALTHY"
"RMTLT13952","676980690","AIGI-Workstation","52c6f0bb-db53-4215-8666-10d622191763","WINDOWS","win-x86-64",,"192.168.1.30","off",,"11.1.2","1774320799","1776759449","1776737330","4/21/2026 8:17:29 AM","4/21/2026 2:08:50 AM","HEALTHY"
"RMTLT13956","677260499","AIGI-Workstation","714ebabb-4584-4ef9-a666-d575b5bb4e87","WINDOWS","win-x86-64",,"10.234.9.117","on",,"11.1.2","1774643809","1776796214","1776737890","4/21/2026 6:30:14 PM","4/21/2026 2:18:10 AM","HEALTHY"
"RMTLT13963","677009637","AIGI-Workstation","c57f74cf-028a-4298-9dd0-fe065c291897","WINDOWS","win-x86-64",,"10.234.15.14","on",,"11.1.2","1774356296","1776797456","1776797460","4/21/2026 6:50:56 PM","4/21/2026 6:51:00 PM","HEALTHY"
"RMTLT13973","655967609","AIGI-Workstation","081c4802-4de2-4622-b5ec-8af7f3079215","WINDOWS","win-x86-64",,"10.234.14.191","on",,"11.1.2","1750100415","1776796168","1776738727","4/21/2026 6:29:28 PM","4/21/2026 2:32:07 AM","HEALTHY"
"RMTLT13977","655574561","AIGI-Workstation","d404b4f7-a457-4506-811a-5613533ed85b","WINDOWS","win-x86-64",,"10.24.15.66","on",,"11.1.2","1749710815","1776796470","1776737909","4/21/2026 6:34:30 PM","4/21/2026 2:18:29 AM","HEALTHY"
"RMTLT13981","676994988","ACS-Workstation","051e44fd-f76e-461b-bcad-ccc8d2584f6c","WINDOWS","win-x86-64",,"192.168.1.73","off",,"11.1.2","1774339706","1774881711","1774877691","3/30/2026 2:41:51 PM","3/30/2026 1:34:51 PM","HEALTHY"
"RMTLT13983","655619790","AIGI-Workstation","a0fd5a5f-9c4e-4f4f-b21c-cc93aaaca36a","WINDOWS","win-x86-64",,"10.132.10.236","on",,"11.1.2","1749741952","1776796599","1776796601","4/21/2026 6:36:39 PM","4/21/2026 6:36:41 PM","HEALTHY"
"RMTLT14000","676987006","AIGI-Workstation","41ea692b-35c6-4687-8664-a7d7326200cc","WINDOWS","win-x86-64",,"10.234.11.245","on",,"11.1.2","1774329384","1776797272","1776797277","4/21/2026 6:47:52 PM","4/21/2026 6:47:57 PM","HEALTHY"
"RMTLT14002","677876215","AIGI-Workstation","9a665ca8-f9e9-4630-beb9-6718727847ed","WINDOWS","win-x86-64",,"10.234.8.132","off",,"11.1.2","1775589839","1776790853","1776365579","4/21/2026 5:00:53 PM","4/16/2026 6:52:59 PM","HEALTHY"
"RMTLT14004","676989582","AIGI-Workstation","b354c632-6c0e-48ed-b066-4380698a54ea","WINDOWS","win-x86-64",,"10.234.14.111","on",,"11.1.2","1774333386","1776797419","1776797422","4/21/2026 6:50:19 PM","4/21/2026 6:50:22 PM","HEALTHY"
"RMTLT14008","675895419","AIGI-Workstation","5d295f3f-45b8-4f51-bb53-4556d431e182","WINDOWS","win-x86-64",,"10.0.0.145","off",,"11.1.2","1772752762","1776450353","1773786787","4/17/2026 6:25:53 PM","3/17/2026 10:33:07 PM","HEALTHY"
"RMTLT14016","675785383","AIGI-Workstation","a74cd53e-05d2-4807-a91a-a72fd069a6da","WINDOWS","win-x86-64",,"10.234.11.224","on",,"11.1.2","1772600578","1776797427","1776797430","4/21/2026 6:50:27 PM","4/21/2026 6:50:30 PM","HEALTHY"
"RMTLT14020","677237646","AIGI-Workstation","dd456ebe-914a-41e1-95d9-37aa8d73c49a","WINDOWS","win-x86-64",,"10.24.11.61","on",,"11.1.2","1774619701","1776796216","1776366058","4/21/2026 6:30:16 PM","4/16/2026 7:00:58 PM","HEALTHY"
"RMTLT14022","677013179","AIGI-Workstation","f6c04e7e-6643-4a60-ac05-09af3faaaede","WINDOWS","win-x86-64",,"10.118.10.63","on",,"11.1.2","1774359177","1776796511","1776796512","4/21/2026 6:35:11 PM","4/21/2026 6:35:12 PM","HEALTHY"
"RMTLT14025","677065606","AIGI-Workstation","39d6ea7c-f8b8-4c0f-ae2b-6b5583860aed","WINDOWS","win-x86-64",,"10.234.14.113","on",,"11.1.2","1774423515","1776797524","1776797527","4/21/2026 6:52:04 PM","4/21/2026 6:52:07 PM","HEALTHY"
"RMTLT14033","655606518","AIGI-Workstation","b249ca4f-7973-4e06-85a6-5f45a3e11b91","WINDOWS","win-x86-64",,"192.168.1.167","on",,"11.1.2","1749733252","1776797071","1776797073","4/21/2026 6:44:31 PM","4/21/2026 6:44:33 PM","HEALTHY"
